231eb4ad-d0e8-4e94-a552-f8bd2358a47a,0b248202-12a9-405b-acd1-4ab8250e4198,solve the linear equation: _______ solve the linear equation: [1/2] please write your answer fraction.,then _______ then [1/5]. &nbsp;please write your answer fraction.,0.853307879271244,0.01814292653505423
0b248202-12a9-405b-acd1-4ab8250e4198,2ee6f80f-0851-4cfa-b4bf-2655e9c46ab7,then _______ then [1/5]. &nbsp;please write your answer fraction.,solve the linear equation: _______ solve the linear equation: [2],0.5063059576613479,0.3060081749199415
2ee6f80f-0851-4cfa-b4bf-2655e9c46ab7,81c6995c-dd95-418e-a8c4-c22d8ccd32e9,solve the linear equation: _______ solve the linear equation: [2],solve the linear equation: _______ solve the linear equation: [-18],1.0,0.0
81c6995c-dd95-418e-a8c4-c22d8ccd32e9,15a464a4-a2d8-41dd-b00e-ff7fea0aa720,solve the linear equation: _______ solve the linear equation: [-18],then _______ then [-4],0.13326799744360765,0.0
1b922fae-619f-4f52-9551-663b3206e4e5,8b9c50e6-e568-48f7-afee-91f46c8fb523,lesson i'll say addition subtraction sentence. you say the answer. sevenths seventh.,subtracting fractions from whole numbers i'll say subtraction sentence. you say the subtraction sentence with the answer. half.,0.741924817064156,0.21657524665486327
8b9c50e6-e568-48f7-afee-91f46c8fb523,0882e4d2-a8c8-4ec4-b3f2-513dd9dd1930,subtracting fractions from whole numbers i'll say subtraction sentence. you say the subtraction sentence with the answer. half.,adding and subtracting fractions with like units this fluency activity reviews adding and subtracting like units mentally.,0.6477147376915198,0.3233246627584988
0882e4d2-a8c8-4ec4-b3f2-513dd9dd1930,0598accc-df55-4f03-9bb3-09bdd9a4acc6,adding and subtracting fractions with like units this fluency activity reviews adding and subtracting like units mentally.,application problem talk with your partner for seconds about strategies.,0.4634744196410695,0.306073036707322
0598accc-df55-4f03-9bb3-09bdd9a4acc6,8587312a-fd96-4256-928b-230462bbc65d,application problem talk with your partner for seconds about strategies.,lesson 11: concept development tell your partner how you might solve it.,0.770610957113427,0.4599097837605052
8587312a-fd96-4256-928b-230462bbc65d,b5597241-7c75-489f-8bb1-cb8693cf5465,lesson 11: concept development tell your partner how you might solve it.,lesson 11: student debrief subtract fractions making like units numerically.,0.8837460964316747,0.42388098348992065
19403f29-1e4c-4204-88c3-45f0669120a3,9478385a-246f-4f86-8ea3-834fabe93d80,lesson decompose fractions into sums smaller unit fractions using tape diagrams.,break apart fractions this fluency activity reviews lesson,0.6897610500729837,0.15188499514686518
9478385a-246f-4f86-8ea3-834fabe93d80,b0320359-87f5-4697-be03-554ab72ad377,break apart fractions this fluency activity reviews lesson,count equivalent fractions this fluency activity prepares students for lesson,0.8909511958762932,0.2084366021322508
b0320359-87f5-4697-be03-554ab72ad377,6a3ce9a2-dd08-4e81-88d0-a354a80230f7,count equivalent fractions this fluency activity prepares students for lesson,application problem this application problem reviews students' knowledge fractions from lesson and prepares them for todays objective decomposing unit fractions into sums smaller unit fractions.,0.9187370942012237,0.22194329538837929
6a3ce9a2-dd08-4e81-88d0-a354a80230f7,7cae3baf-d1ef-496e-8e13-e56346a8f3cb,application problem this application problem reviews students' knowledge fractions from lesson and prepares them for todays objective decomposing unit fractions into sums smaller unit fractions.,lesson concept development draw tape diagram that represents and shade third.,0.5995718403447542,0.11532935937196073
7cae3baf-d1ef-496e-8e13-e56346a8f3cb,46fda8ac-7f33-4e84-81f0-774334fd3357,lesson concept development draw tape diagram that represents and shade third.,cuisenaire environment click 'rods', choose cuisenaire rod and then drag onto the squared background.,0.3592196228349002,0.4358600368784648
46fda8ac-7f33-4e84-81f0-774334fd3357,00c46b2c-3d39-4561-b42e-13daf01ce1ca,cuisenaire environment click 'rods', choose cuisenaire rod and then drag onto the squared background.,lesson student debrief decompose fractions into sums smaller unit fractions using tape diagrams.,0.7707780632092823,0.7317445106781532
44cef389-b0d6-4387-ac89-165110464e2a,b63cc150-f395-4a2d-9d14-05fd6de98078,dictionary for kids maths dictionary for kids presents dictionary for kids, educational activity resource math.,reading box-and-whisker plots reading box-and-whisker plots,0.542384144622939,0.3974466747302279
b63cc150-f395-4a2d-9d14-05fd6de98078,cc02648b-d8ba-4a34-8e36-b19f4c9d29d1,reading box-and-whisker plots reading box-and-whisker plots,constructing box-and-whisker plot khan academy presents constructing box-and-whisker plot, educational video resource math.,0.717417483387062,0.5837476047405109
cc02648b-d8ba-4a34-8e36-b19f4c9d29d1,015df83c-5eba-4c14-a42b-6792f51550df,constructing box-and-whisker plot khan academy presents constructing box-and-whisker plot, educational video resource math.,reading: box plot how read box plot,0.4075281975704463,0.2791573321633045
015df83c-5eba-4c14-a42b-6792f51550df,2b60eedb-30d8-4655-901f-ab1c80e26cdd,reading: box plot how read box plot,video: box plots creating and reading box plots,0.7696252481852274,0.5327717214131251
2b60eedb-30d8-4655-901f-ab1c80e26cdd,4b363f93-ee2e-490b-b6c3-8ddc61ef0949,video: box plots creating and reading box plots,practice: creating box plot practice making box plots summarize data sets.,0.5759219396605308,0.2823181926166981
13f142d4-e7b7-4c4c-958b-575390a79460,79483aa7-b097-4979-ac18-4faa44d0171c,the effects these transformations the graph there nothing special about using the function 𝑓(𝑥) |𝑥| students did this lesson. the effects these transformations the graph function hold true for all functions.,how can the graph 𝑓(𝑥) how can the graph 𝑓(𝑥) horizontally translated positive negative,0.45072838463781073,0.17187379139269546
79483aa7-b097-4979-ac18-4faa44d0171c,17070ea3-9983-4042-839a-8963096c8d21,how can the graph 𝑓(𝑥) how can the graph 𝑓(𝑥) horizontally translated positive negative,draw graph made-up function the board draw graph made-up function the board, labeled 𝑓(𝑥), and show how translate right orleft units using the equation 𝑓(𝑥 𝑘).,0.8139039849858625,0.5251338964910972
1d8ed722-10bf-11e3-8868-12313f070480,1d8ed70e-10bf-11e3-8868-12313f070480,how you solve formula for variable? virtual nerd presents how you solve formula for variable?, educational video resource math.,solve literal equations (formulas) for specified variable four examples showing how solve formula for specified variable.,0.5399605508465443,0.2668638303535091
1d8ed70e-10bf-11e3-8868-12313f070480,1d8ed736-10bf-11e3-8868-12313f070480,solve literal equations (formulas) for specified variable four examples showing how solve formula for specified variable.,examples solving formula for variable two examples showing how solve formula for specified variable.,0.9227787250833619,0.13676987234636556
1d8ed736-10bf-11e3-8868-12313f070480,64c47152-1177-11e3-8868-12313f070480,examples solving formula for variable two examples showing how solve formula for specified variable.,solve 2j+5=k, for solve 2j+5=k, for,0.34500601496887234,0.0
64c47152-1177-11e3-8868-12313f070480,64c4715c-1177-11e3-8868-12313f070480,solve 2j+5=k, for solve 2j+5=k, for,solve r-s=t, for solve r-s=t, for,1.0,0.0
a5881936-f922-4e8b-b36b-2bc343068414,de66cefe-6fee-4ec0-bded-ebd885ccf8d8,saturday night, 23,748 people attended the concert. sunday, 7,570 more people attended the concert than saturday. how many people attended the concert sunday? _______ people attended the concert sunday. (**don't forget put comma your answer!**) saturday night, 23,748 people attended the concert. sunday, 7,570 more people attended the concert than saturday. how many people attended the concert sunday? _______ people attended the concert sunday. (**don't forget put comma your answer!**),there were 3,905 more hits the school’s website january than february. february had 9,854 hits. how many hits did the school’s website have during both months? about how many hits did the website have during january and february? round each number the nearest hundred make your estimate. _______ (**don't forget put comma your answer!**) exactly how many hits did the website have during january and february? _______ there were 3,905 more hits the school’s website january than february. february had 9,854 hits. how many hits did the school’s website have during both months? about how many hits did the website have during january and february? round each number the nearest hundred make your estimate. _______ (**don't forget put comma your answer!**) exactly how many hits did the website have during january and february? _______,0.9390739913379387,0.4046982157443532
1ab5c431-1282-4ecc-8e14-35f964b7e0ef,01c6423e-42bf-4352-ac2d-fab5d320684a,add fractions with like units 1/5 1/5 add fractions with like units frac{1}{5}+frac{1}{5}= $$frac{1}{5}+frac{1}{5}= [2/5],add fractions with like units 1/10 5/10 add fractions with like units frac{1}{10}+frac{5}{10}= $$frac{1}{10}+frac{5}{10}=$$ [6/10],1.0,0.0
01c6423e-42bf-4352-ac2d-fab5d320684a,8ff23e47-3151-44da-8da9-c0c715f512fa,add fractions with like units 1/10 5/10 add fractions with like units frac{1}{10}+frac{5}{10}= $$frac{1}{10}+frac{5}{10}=$$ [6/10],add fractions with like units 1/10 7/10 add fractions with like units frac{1}{10}+frac{7}{10}= $$frac{1}{10}+frac{7}{10}=$$ [8/10],1.0,0.0
8ff23e47-3151-44da-8da9-c0c715f512fa,367a5d43-9d3c-46a0-bd6d-64696b628f8e,add fractions with like units 1/10 7/10 add fractions with like units frac{1}{10}+frac{7}{10}= $$frac{1}{10}+frac{7}{10}=$$ [8/10],add fractions with like units 2/5 2/5 add fractions with like units frac{2}{5}+frac{2}{5}= $$frac{2}{5}+frac{2}{5}=$$ [4/5],1.0,0.0
367a5d43-9d3c-46a0-bd6d-64696b628f8e,1d18634b-a344-41c1-8eb7-a22738692789,add fractions with like units 2/5 2/5 add fractions with like units frac{2}{5}+frac{2}{5}= $$frac{2}{5}+frac{2}{5}=$$ [4/5],subtract fractions with like units 5/10 4/10 subtract fractions with like units frac{5}{10}-frac{4}{10}= $$frac{5}{10}-frac{4}{10}=$$ [1/10],0.9072640730031235,0.0
1d18634b-a344-41c1-8eb7-a22738692789,7107298c-2c4e-4d29-8012-baf063cae33e,subtract fractions with like units 5/10 4/10 subtract fractions with like units frac{5}{10}-frac{4}{10}= $$frac{5}{10}-frac{4}{10}=$$ [1/10],subtract fractions with like units 3/5 1/5 subtract fractions with like units frac{3}{5}-frac{1}{5}= $$frac{3}{5}-frac{1}{5}=$$ [2/5],1.0,0.0
7107298c-2c4e-4d29-8012-baf063cae33e,7268504b-7768-4e86-9d63-32640e345e06,subtract fractions with like units 3/5 1/5 subtract fractions with like units frac{3}{5}-frac{1}{5}= $$frac{3}{5}-frac{1}{5}=$$ [2/5],add fractions with like units 3/10 3/10 add fractions with like units frac{3}{10}+frac{3}{10}= $$frac{3}{10}+frac{3}{10}=$$ [6/10],0.9999778358969813,0.09351668886219955
7268504b-7768-4e86-9d63-32640e345e06,0eb27ac6-ba42-4782-b8dc-b82fd7f15a52,add fractions with like units 3/10 3/10 add fractions with like units frac{3}{10}+frac{3}{10}= $$frac{3}{10}+frac{3}{10}=$$ [6/10],subtract fractions with like units 4/5 1/5 subtract fractions with like units frac{4}{5}-frac{1}{5}= $$frac{4}{5}-frac{1}{5}=$$ [3/5],0.9012504690609262,0.0
0eb27ac6-ba42-4782-b8dc-b82fd7f15a52,4aa289f4-ab2a-49e8-84ce-11a79ae53ed0,subtract fractions with like units 4/5 1/5 subtract fractions with like units frac{4}{5}-frac{1}{5}= $$frac{4}{5}-frac{1}{5}=$$ [3/5],add fractions with like units 1/4 1/4 add fractions with like units frac{1}{4}+frac{1}{4}= $$frac{1}{4}+frac{1}{4}=$$ [2/4],1.0,0.09333933391408873
4aa289f4-ab2a-49e8-84ce-11a79ae53ed0,8b1337dd-67c5-443e-9361-2dacc75a0594,add fractions with like units 1/4 1/4 add fractions with like units frac{1}{4}+frac{1}{4}= $$frac{1}{4}+frac{1}{4}=$$ [2/4],add fractions with like units 1/4 2/4 add fractions with like units frac{1}{4}+frac{2}{4}= $$frac{1}{4}+frac{2}{4}=$$ [3/4],1.0,0.0
8b1337dd-67c5-443e-9361-2dacc75a0594,e6052c13-1ea2-4f93-a5f5-3c9b48e30852,add fractions with like units 1/4 2/4 add fractions with like units frac{1}{4}+frac{2}{4}= $$frac{1}{4}+frac{2}{4}=$$ [3/4],subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],0.9053160293843833,0.0
e6052c13-1ea2-4f93-a5f5-3c9b48e30852,219fbb81-7a11-4221-861c-e5e65826a28c,subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],add fractions with like units 1/4 3/4 add fractions with like units frac{1}{4}+frac{3}{4}= $$frac{1}{4}+frac{3}{4}=$$ [4/4],1.0,0.09521595731380027
219fbb81-7a11-4221-861c-e5e65826a28c,87c49fc6-874a-4ef2-9991-dc3d6ba85860,add fractions with like units 1/4 3/4 add fractions with like units frac{1}{4}+frac{3}{4}= $$frac{1}{4}+frac{3}{4}=$$ [4/4],add fractions with like units 1/12 1/12 add fractions with like units frac{1}{12}+frac{1}{12}= $$frac{1}{12}+frac{1}{12}=$$ [2/12],1.0,0.0
87c49fc6-874a-4ef2-9991-dc3d6ba85860,dc4a4f47-aa10-4fff-8217-651f4ff320db,add fractions with like units 1/12 1/12 add fractions with like units frac{1}{12}+frac{1}{12}= $$frac{1}{12}+frac{1}{12}=$$ [2/12],add fractions with like units 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}=$$ [2/3],1.0,0.0
dc4a4f47-aa10-4fff-8217-651f4ff320db,0ee61bc2-4469-45a9-985a-777485df635e,add fractions with like units 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}=$$ [2/3],subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],0.9027522721751058,1.9686589495235843E-5
0ee61bc2-4469-45a9-985a-777485df635e,a1a47c00-2af6-4631-af76-ef1ee4337d5f,subtract fractions with like units 3/12 2/12 subtract fractions with like units frac{3}{12}-frac{2}{12}= $$frac{3}{12}-frac{2}{12}=$$ [1/12],add fractions with like units 5/12 6/12 add fractions with like units frac{5}{12}+frac{6}{12}= $$frac{5}{12}+frac{6}{12}=$$ [11/12],1.0,0.09064537434141134
a1a47c00-2af6-4631-af76-ef1ee4337d5f,0a491365-2ad8-4fae-b769-8863c813a1f7,add fractions with like units 5/12 6/12 add fractions with like units frac{5}{12}+frac{6}{12}= $$frac{5}{12}+frac{6}{12}=$$ [11/12],add fractions with like units 7/12 4/12 add fractions with like units frac{7}{12}+frac{4}{12}= $$frac{7}{12}+frac{4}{12}=$$ [11/12],1.0,0.0
0a491365-2ad8-4fae-b769-8863c813a1f7,5b96e575-d29f-4ff2-9693-28fea54459c7,add fractions with like units 7/12 4/12 add fractions with like units frac{7}{12}+frac{4}{12}= $$frac{7}{12}+frac{4}{12}=$$ [11/12],subtract fractions with like units 4/6 1/6 subtract fractions with like units frac{4}{6}-frac{1}{6}= $$frac{4}{6}-frac{1}{6}=$$ [3/6],0.9071614755825115,0.0
5b96e575-d29f-4ff2-9693-28fea54459c7,935545d0-d86d-457c-a227-28a83301f4ad,subtract fractions with like units 4/6 1/6 subtract fractions with like units frac{4}{6}-frac{1}{6}= $$frac{4}{6}-frac{1}{6}=$$ [3/6],add fractions with like units 1/6 2/6 add fractions with like units frac{1}{6}+frac{2}{6}= $$frac{1}{6}+frac{2}{6}=$$ [3/6],1.0,0.09748328421532419
935545d0-d86d-457c-a227-28a83301f4ad,dde3118d-475b-40e2-bf44-db6f9c05cbf8,add fractions with like units 1/6 2/6 add fractions with like units frac{1}{6}+frac{2}{6}= $$frac{1}{6}+frac{2}{6}=$$ [3/6],add fractions with like units 1/6 1/6 1/6 add fractions with like units frac{1}{6}+frac{1}{6}+frac{1}{6}= $$frac{1}{6}+frac{1}{6}+frac{1}{6}=$$ [3/6],1.0,0.0
dde3118d-475b-40e2-bf44-db6f9c05cbf8,dfc1c56f-5af4-4854-92e0-d3505448bff2,add fractions with like units 1/6 1/6 1/6 add fractions with like units frac{1}{6}+frac{1}{6}+frac{1}{6}= $$frac{1}{6}+frac{1}{6}+frac{1}{6}=$$ [3/6],add fractions with like units 1/3 1/3 1/3 add fractions with like units frac{1}{3}+frac{1}{3}+frac{1}{3}= $$frac{1}{3}+frac{1}{3}+frac{1}{3}=$$ [3/3],1.0,0.0
